1768206379927745792,-0.00013,-0.00018,0.00031,0.76276,-0.64618,0.01941,0.01629,-0.00035,-0.00079,0.00008,
1768206379994462976,-0.00013,-0.00015,0.00033,0.76275,-0.64619,0.01942,0.01629,-0.00088,-0.00018,-0.00002,
1768206380061180160,-0.00008,-0.00020,0.00036,0.76275,-0.64620,0.01939,0.01632,0.00035,-0.00198,0.00080,
1768206380127897344,-0.00012,-0.00017,0.00031,0.76276,-0.64619,0.01941,0.01629,-0.00004,-0.00084,-0.00095,
1768206380194614528,-0.00010,-0.00016,0.00032,0.76276,-0.64618,0.01940,0.01631,0.00019,-0.00082,0.00043,
1768206380261331456,-0.00010,-0.00018,0.00031,0.76277,-0.64617,0.01940,0.01630,0.00005,-0.00082,-0.00024,
1768206380328051456,-0.00015,-0.00019,0.00034,0.76276,-0.64618,0.01942,0.01627,-0.00034,-0.00094,0.00063,
1768206380394759680,-0.00015,-0.00019,0.00031,0.76276,-0.64618,0.01941,0.01627,-0.00079,-0.00122,-0.00009,
1768206380461467904,-0.00015,-0.00022,0.00035,0.76276,-0.64618,0.01941,0.01627,-0.00024,-0.00110,0.00042,
1768206380528176128,-0.00013,-0.00022,0.00037,0.76274,-0.64621,0.01940,0.01628,0.00003,-0.00034,0.00019,
1768206380594884352,-0.00010,-0.00017,0.00032,0.76276,-0.64619,0.01940,0.01631,-0.00017,-0.00001,-0.00008,
1768206380661592320,-0.00016,-0.00019,0.00032,0.76277,-0.64618,0.01942,0.01627,-0.00081,-0.00109,0.00001,
1768206380728300288,-0.00018,-0.00022,0.00034,0.76276,-0.64618,0.01942,0.01626,-0.00014,-0.00102,0.00024,
1768206380795008256,-0.00015,-0.00015,0.00028,0.76278,-0.64617,0.01941,0.01630,-0.00043,0.00014,-0.00026,
1768206380861716224,-0.00010,-0.00018,0.00029,0.76278,-0.64616,0.01939,0.01631,0.00050,-0.00141,-0.00014,
1768206380928424192,-0.00015,-0.00018,0.00034,0.76276,-0.64618,0.01939,0.01627,-0.00037,-0.00054,0.00055,
1768206380995131648,-0.00012,-0.00013,0.00030,0.76276,-0.64618,0.01939,0.01629,0.00005,-0.00030,0.00013,
1768206381061839616,-0.00009,-0.00017,0.00030,0.76276,-0.64618,0.01938,0.01632,0.00044,-0.00138,0.00019,
1768206381128547328,-0.00009,-0.00018,0.00032,0.76276,-0.64618,0.01937,0.01631,0.00068,-0.00073,-0.00002,
1768206381195254784,-0.00011,-0.00012,0.00023,0.76279,-0.64615,0.01939,0.01631,-0.00029,-0.00023,-0.00049,
1768206381261962752,-0.00010,-0.00016,0.00025,0.76278,-0.64617,0.01939,0.01632,-0.00032,-0.00152,0.00039,
1768206381328667904,-0.00015,-0.00019,0.00028,0.76277,-0.64617,0.01940,0.01627,-0.00066,-0.00096,-0.00004,
1768206381395383040,-0.00010,-0.00013,0.00027,0.76277,-0.64617,0.01938,0.01632,-0.00049,0.00006,0.00001,
1768206381462098176,-0.00007,-0.00016,0.00025,0.76279,-0.64615,0.01937,0.01634,0.00017,-0.00173,-0.00020,
1768206381528813056,-0.00006,-0.00016,0.00023,0.76279,-0.64615,0.01937,0.01635,-0.00024,-0.00108,0.00006,
1768206381595528448,-0.00005,-0.00013,0.00017,0.76282,-0.64612,0.01937,0.01637,-0.00048,-0.00067,-0.00114,
1768206381662243328,-0.00005,-0.00016,0.00022,0.76281,-0.64613,0.01938,0.01637,-0.00065,-0.00109,0.00022,
1768206381728958720,-0.00004,-0.00015,0.00024,0.76280,-0.64614,0.01937,0.01636,0.00045,-0.00022,-0.00020,
1768206381795673600,-0.00005,-0.00012,0.00024,0.76279,-0.64615,0.01936,0.01636,0.00001,-0.00044,0.00011,
1768206381862388736,-0.00006,-0.00015,0.00022,0.76280,-0.64613,0.01937,0.01634,0.00008,-0.00079,-0.00035,
1768206381929103872,-0.00006,-0.00018,0.00024,0.76281,-0.64613,0.01936,0.01632,-0.00017,-0.00075,-0.00011,
1768206381995818752,-0.00003,-0.00013,0.00025,0.76280,-0.64614,0.01934,0.01635,-0.00052,0.00023,0.00032,
1768206382062534144,-0.00006,-0.00012,0.00026,0.76277,-0.64617,0.01927,0.01625,-0.00025,0.00008,0.00035,
1768206382129249280,-0.00006,-0.00017,0.00031,0.76276,-0.64619,0.01925,0.01624,0.00035,-0.00071,0.00086,
1768206382195964416,-0.00007,-0.00009,0.00027,0.76277,-0.64617,0.01927,0.01625,-0.00064,0.00095,-0.00033,
1768206382262679552,-0.00002,-0.00013,0.00023,0.76279,-0.64615,0.01924,0.01628,0.00023,-0.00109,-0.00037,
1768206382329394688,-0.00005,-0.00013,0.00022,0.76280,-0.64615,0.01926,0.01628,0.00005,-0.00021,-0.00009,
1768206382396110848,-0.00002,-0.00009,0.00020,0.76281,-0.64613,0.01927,0.01630,-0.00053,0.00058,0.00015,
1768206382462827520,0.00001,-0.00011,0.00022,0.76280,-0.64614,0.01923,0.01630,-0.00013,-0.00036,-0.00009,
1768206382529543936,-0.00003,-0.00013,0.00025,0.76279,-0.64616,0.01923,0.01626,0.00015,-0.00033,-0.00036,
1768206382596260352,-0.00000,-0.00009,0.00026,0.76277,-0.64617,0.01923,0.01629,-0.00011,0.00038,-0.00002,
1768206382662976768,0.00005,-0.00009,0.00025,0.76278,-0.64617,0.01925,0.01635,-0.00014,-0.00017,0.00015,
1768206382729693440,-0.00001,-0.00012,0.00028,0.76278,-0.64617,0.01925,0.01629,-0.00039,0.00037,0.00021,
1768206382796410112,-0.00006,-0.00009,0.00024,0.76279,-0.64616,0.01927,0.01626,-0.00091,0.00042,-0.00048,
1768206382863126784,-0.00003,-0.00013,0.00024,0.76279,-0.64615,0.01927,0.01629,-0.00045,-0.00111,0.00019,
1768206382929843200,-0.00002,-0.00013,0.00022,0.76280,-0.64614,0.01924,0.01627,-0.00042,0.00005,-0.00051,
1768206382996560128,-0.00004,-0.00006,0.00025,0.76278,-0.64616,0.01927,0.01628,-0.00013,0.00100,-0.00007,
1768206383063276544,0.00000,-0.00009,0.00022,0.76280,-0.64615,0.01927,0.01632,-0.00063,-0.00049,-0.00026,
1768206383129993472,-0.00001,-0.00010,0.00020,0.76281,-0.64613,0.01926,0.01629,0.00016,-0.00011,-0.00016,
1768206383196710144,0.00002,-0.00006,0.00024,0.76278,-0.64616,0.01925,0.01632,0.00028,0.00039,0.00041,
1768206383263426816,0.00001,-0.00009,0.00021,0.76281,-0.64613,0.01926,0.01632,0.00023,-0.00068,0.00014,
1768206383330143488,-0.00005,-0.00010,0.00020,0.76281,-0.64613,0.01929,0.01629,-0.00078,0.00014,0.00001,
1768206383396860160,-0.00001,-0.00007,0.00022,0.76279,-0.64615,0.01928,0.01631,-0.00023,0.00053,0.00018,
1768206383463576832,-0.00004,-0.00008,0.00020,0.76282,-0.64612,0.01928,0.01629,-0.00040,-0.00021,0.00009,
1768206383530293504,-0.00003,-0.00010,0.00018,0.76281,-0.64612,0.01927,0.01628,-0.00017,-0.00047,0.00005,
1768206383597010176,-0.00004,-0.00010,0.00024,0.76279,-0.64615,0.01927,0.01627,-0.00003,-0.00000,0.00022,
1768206383663726848,-0.00004,-0.00009,0.00022,0.76281,-0.64614,0.01929,0.01629,-0.00042,-0.00018,-0.00045,
1768206383730443776,-0.00007,-0.00012,0.00018,0.76282,-0.64611,0.01931,0.01627,-0.00080,-0.00018,-0.00061,
1768206383797160704,-0.00008,-0.00008,0.00020,0.76281,-0.64612,0.01930,0.01626,-0.00030,0.00044,-0.00007,
1768206383863877632,-0.00004,-0.00009,0.00017,0.76282,-0.64611,0.01930,0.01630,-0.00012,-0.00058,-0.00014,
1768206383930594304,-0.00003,-0.00011,0.00019,0.76282,-0.64612,0.01930,0.01630,0.00061,-0.00040,0.00027,
1768206383997311232,-0.00006,-0.00006,0.00018,0.76281,-0.64612,0.01931,0.01630,-0.00059,0.00087,-0.00024,
1768206384064028160,-0.00006,-0.00008,0.00018,0.76282,-0.64611,0.01931,0.01629,-0.00053,-0.00080,0.00024,
1768206384130745344,-0.00004,-0.00013,0.00021,0.76281,-0.64613,0.01929,0.01629,-0.00002,-0.00097,0.00013,
1768206384197462528,-0.00002,-0.00008,0.00019,0.76281,-0.64613,0.01929,0.01632,-0.00004,0.00069,-0.00056,
1768206384264179712,0.00001,-0.00006,0.00020,0.76280,-0.64614,0.01928,0.01633,0.00009,0.00022,0.00010,
1768206384330900224,-0.00005,-0.00012,0.00021,0.76281,-0.64613,0.01930,0.01629,-0.00059,-0.00098,-0.00010,
1768206384397606400,-0.00004,-0.00010,0.00024,0.76280,-0.64614,0.01929,0.01630,0.00013,0.00046,0.00024,
1768206384464312832,-0.00006,-0.00008,0.00020,0.76281,-0.64613,0.01930,0.01629,-0.00025,-0.00006,-0.00013,
1768206384531019008,-0.00008,-0.00011,0.00023,0.76280,-0.64614,0.01930,0.01626,-0.00011,-0.00061,0.00050,
1768206384597725440,-0.00001,-0.00008,0.00025,0.76278,-0.64616,0.01928,0.01631,0.00045,0.00040,0.00033,
1768206384664431360,-0.00004,-0.00009,0.00019,0.76280,-0.64613,0.01931,0.01631,-0.00049,0.00004,-0.00115,
1768206384731137536,-0.00011,-0.00011,0.00024,0.76279,-0.64615,0.01931,0.01623,-0.00029,-0.00028,0.00003,
1768206384797843712,-0.00007,-0.00007,0.00019,0.76282,-0.64612,0.01931,0.01628,-0.00012,0.00055,-0.00081,
1768206384864549888,0.00001,-0.00006,0.00019,0.76281,-0.64612,0.01929,0.01633,0.00074,0.00003,-0.00051,
1768206384931255808,-0.00001,-0.00010,0.00021,0.76280,-0.64613,0.01930,0.01632,-0.00006,-0.00053,0.00013,
1768206384997961984,-0.00005,-0.00009,0.00018,0.76284,-0.64610,0.01930,0.01629,-0.00082,0.00010,-0.00076,
1768206385064667904,-0.00008,-0.00009,0.00019,0.76282,-0.64612,0.01930,0.01626,0.00011,-0.00027,0.00006,
1768206385131374080,-0.00011,-0.00011,0.00021,0.76282,-0.64612,0.01931,0.01624,-0.00099,-0.00056,0.00034,
1768206385198079744,-0.00009,-0.00010,0.00024,0.76280,-0.64614,0.01932,0.01625,0.00049,0.00005,0.00049,
1768206385264785920,-0.00008,-0.00010,0.00024,0.76279,-0.64615,0.01933,0.01628,-0.00054,-0.00026,-0.00017,
1768206385331489024,-0.00007,-0.00010,0.00020,0.76282,-0.64612,0.01930,0.01627,0.00054,-0.00028,-0.00015,
1768206385398204928,-0.00008,-0.00009,0.00015,0.76284,-0.64609,0.01933,0.01628,-0.00031,-0.00018,-0.00054,
1768206385464920576,-0.00004,-0.00006,0.00018,0.76282,-0.64611,0.01929,0.01631,0.00010,0.00043,0.00030,
1768206385531636224,-0.00005,-0.00009,0.00023,0.76280,-0.64614,0.01929,0.01629,-0.00017,-0.00058,0.00045,
1768206385598351616,-0.00010,-0.00005,0.00025,0.76279,-0.64616,0.01929,0.01624,-0.00082,0.00066,0.00029,
1768206385665067776,-0.00002,-0.00003,0.00022,0.76280,-0.64615,0.01926,0.01630,0.00116,-0.00011,-0.00037,
1768206385731783168,-0.00004,-0.00009,0.00027,0.76277,-0.64617,0.01927,0.01628,-0.00031,-0.00098,0.00059,
1768206385798499072,-0.00013,-0.00005,0.00024,0.76278,-0.64617,0.01929,0.01620,-0.00117,0.00066,-0.00016,
1768206385865214464,-0.00012,-0.00004,0.00025,0.76278,-0.64617,0.01929,0.01621,-0.00077,0.00031,-0.00031,
1768206385931930368,-0.00013,-0.00011,0.00036,0.76273,-0.64623,0.01929,0.01620,-0.00054,-0.00051,0.00091,
1768206385998646016,-0.00011,-0.00006,0.00032,0.76275,-0.64620,0.01927,0.01621,-0.00013,0.00056,-0.00034,
1768206386065361664,-0.00008,-0.00006,0.00023,0.76279,-0.64615,0.01928,0.01625,0.00004,-0.00017,-0.00065,
1768206386132077568,-0.00008,-0.00007,0.00026,0.76277,-0.64617,0.01928,0.01625,0.00027,-0.00004,-0.00032,
1768206386198793216,-0.00011,-0.00004,0.00029,0.76276,-0.64619,0.01928,0.01622,-0.00032,0.00069,-0.00001,
1768206386265509120,-0.00008,-0.00004,0.00026,0.76277,-0.64618,0.01926,0.01624,0.00019,-0.00037,0.00004,
1768206386332223232,-0.00006,-0.00005,0.00024,0.76279,-0.64616,0.01926,0.01624,0.00041,-0.00027,0.00003,
1768206386398944256,-0.00010,-0.00005,0.00025,0.76279,-0.64616,0.01928,0.01622,0.00007,0.00013,-0.00012,
1768206386465666048,-0.00007,-0.00003,0.00026,0.76277,-0.64618,0.01929,0.01627,-0.00048,0.00024,0.00043,
1768206386532387584,-0.00004,-0.00005,0.00023,0.76278,-0.64616,0.01929,0.01629,-0.00027,-0.00067,-0.00014,
1768206386599109120,-0.00006,-0.00004,0.00026,0.76277,-0.64618,0.01930,0.01627,-0.00037,0.00038,0.00008,
1768206386665831168,-0.00006,-0.00001,0.00024,0.76277,-0.64617,0.01928,0.01626,-0.00063,0.00064,-0.00018,
